node1,node2,label
19333,19747,1
9053,163,0
15336,7305,0
44726,52298,1
32046,17616,0
7349,24020,0
22868,37760,1
25878,18704,0
48061,16196,0
10019,18526,1
36278,891,0
35122,4292,0
39283,34240,1
8953,23359,0
47754,11893,0
22398,46972,0
16187,3660,0
8698,27075,0
37760,37380,1
50975,5726,0
48572,14520,0
6570,41848,0
46066,51240,0
23812,11485,1
34629,17623,1
28264,44967,1
35560,49994,0
36026,9315,0
18835,898,0
21915,25853,0
43117,5870,1
26499,9967,1
19225,15202,0
12592,30836,1
3964,38619,0
101,37602,1
39419,44218,0
49530,3940,0
25177,20354,0
13101,25388,1
42885,34509,0
11539,40991,0
6591,43571,0
33669,25255,0
3341,22133,0
29063,22397,0
46934,10490,1
45852,4112,0
12966,44729,1
40171,12329,1
36551,25453,1
27559,14222,1
20448,46543,1
51369,52163,0
29979,39616,0
4577,21236,0
6465,38446,0
33348,4142,0
24429,24894,0
16647,32556,1
6288,38596,1
43058,28032,0
34891,2379,1
42774,44174,0
32496,51781,1
45741,42017,0
7373,39611,0
15065,28065,0
7534,44912,0
48618,1511,1
43280,4982,0
40440,23864,1
37621,13847,0
4126,37530,1
6619,8865,1
38873,40855,0
1789,9042,1
13598,49941,0
5530,12397,0
16325,27436,1
9255,7477,0
879,49274,0
29317,49888,1
14397,37564,0
4906,33408,0
11010,9262,1
32322,35551,0
9083,46577,0
35117,38677,0
14917,4698,1
25176,4909,0
33034,30235,1
19435,1126,1
1644,8406,0
47362,51165,0
44548,3076,1
1474,31487,0
40088,49292,0
25914,45597,0
49871,36794,1
24325,19079,0
24230,27891,1
2859,36001,0
26230,17044,0
40104,33313,0
32995,49679,0
52380,35532,0
34780,885,0
19073,25220,0
36464,15697,1
3099,12252,0
27285,13629,0
45433,49316,0
5451,27261,1
33596,31979,0
39862,1568,0
5743,37821,0
21281,363,1
51365,49562,1
42479,35938,1
45037,23065,0
30289,20834,0
27095,26620,1
45923,14542,0
37724,19722,0
27314,19875,0
47502,31084,0
18891,10425,0
46663,35265,1
44898,31020,0
27045,42556,0
47157,20475,0
4957,32324,1
10038,46293,1
12531,45999,1
10557,40320,0
31788,2911,1
15840,27225,0
27446,2250,0
16911,43595,0
21975,26097,0
36238,12490,1
31215,18702,1
5615,20646,0
33550,18550,1
43096,5839,0
35211,16577,0
48332,51612,0
28376,27559,1
7133,27761,0
44458,51943,1
4845,18363,1
17417,7218,0
6243,48438,0
6070,26820,0
42115,6654,0
2478,5110,0
16684,32772,1
6563,23458,1
6970,50918,1
22583,35293,0
49376,37715,1
37514,18304,1
34175,29483,0
38334,41609,0
39497,12865,1
33391,50258,0
6970,9525,1
42030,42509,1
45126,12229,1
16352,31421,1
26153,49232,0
25393,44567,1
26929,47641,0
48232,48020,1
37169,15569,0
50248,48311,0
17032,13534,0
13387,30249,1
51807,33882,0
2539,28990,0
37294,17847,0
38667,27528,1
824,43879,0
52334,22685,0
12492,28624,0
8789,10282,1
33067,24476,0
42021,1470,1
21549,47223,0
14261,34208,1
287,50521,0
29716,32222,0
36085,49839,0
5227,38188,0
5295,45336,1
24310,13144,0
22121,10868,1
23864,26974,1
30025,34361,1
38573,10214,1
16583,23616,1
26998,21403,0
37211,39513,0
49386,40442,1
37538,23768,1
23449,17088,1
48232,11,1
43397,30907,1
3017,44421,1
42678,43640,0
48191,50842,1
27902,3685,1
27296,39377,1
12608,4072,0
42227,9425,0
28519,25635,0
19121,34559,0
2335,2832,0
7614,45470,1
45656,4325,0
36378,6709,1
17411,3526,0
44262,23541,1
1146,27064,0
8151,31484,0
25383,3970,0
38090,12182,0
37008,49247,1
49040,31674,1
24195,21993,0
11084,23812,1
50291,19985,1
51566,2423,0
37231,4129,0
8116,11175,0
49255,15790,1
41119,39864,1
34255,10796,0
32840,4939,0
39962,28300,1
17993,50573,1
32496,46663,1
35737,32703,0
39136,9907,0
37694,34808,0
37028,42509,1
36064,7160,0
43783,9609,0
39475,24560,0
46933,33456,1
20391,20738,1
49315,30280,1
13068,45342,0
16520,26786,0
31136,42570,0
21494,46880,1
802,36946,1
11947,13788,1
29124,24622,0
22023,3589,0
35304,29380,0
27800,37418,0
7032,585,0
11889,50174,1
16114,8192,0
50083,7374,1
42677,6260,1
28254,6880,0
26633,39883,0
51335,28675,1
17208,31500,0
38836,7390,0
32254,44060,0
9068,19669,0
26014,29017,0
1384,15757,0
24288,6075,1
36676,27672,0
17791,47899,1
32018,27358,0
10249,19891,0
37845,18521,1
26944,19766,0
45560,51075,0
36060,20967,1
20542,44999,1
21569,31967,1
39361,48010,0
7685,9220,0
50159,49233,0
44594,36051,1
26506,9886,0
45089,18793,1
42559,18183,0
48276,9778,0
15175,31631,0
2172,31287,0
3641,30555,0
16498,41763,0
38833,49070,0
3235,24652,0
3092,37843,0
35344,49316,1
39839,14958,1
1277,42157,1
49683,27557,0
19315,34178,0
6587,30760,0
47370,45233,0
17197,9589,0
44967,18040,1
42237,42764,0
7012,44752,0
31899,43736,1
26231,819,0
48777,40717,0
39655,51949,1
51116,23348,1
43912,38786,0
23877,32742,1
40611,50895,1
48080,36326,0
20760,2580,0
18003,47514,1
19500,24795,0
9193,33166,0
7494,12976,0
22455,4434,0
11875,44563,0
28738,44548,1
45226,45868,0
48374,11798,0
27752,30483,0
26398,42157,1
25407,4336,0
19819,14003,1
46219,18037,0
39796,20517,1
16465,46398,0
5236,32627,0
51632,15138,1
10605,7617,0
30869,25000,1
50553,14635,0
49837,41846,1
48266,16826,0
37752,40297,0
44861,12296,0
417,5986,0
48198,46335,0
42405,21486,0
49343,13776,1
36877,15478,0
49055,50681,0
43387,31266,1
29328,10726,1
10898,2789,0
40121,23360,0
48139,17793,0
27691,1374,1
36380,39784,0
33481,4504,1
23454,31155,1
51874,44101,0
49812,30164,0
6416,3470,0
35064,29712,0
18066,1381,0
9123,27698,0
10414,25606,0
10447,10318,0
13241,44379,1
37413,41217,1
23550,38898,1
27768,13023,0
517,27345,0
40403,24432,1
25723,29097,0
37557,26447,0
14039,34792,0
39460,31729,1
30693,19072,0
45413,34051,0
23458,45444,1
40445,35734,1
34689,13788,0
16301,24224,0
28837,48252,0
44732,49657,0
33654,11556,0
19883,31659,1
23552,47764,1
14596,14989,1
12117,18047,1
48507,29626,0
19025,44890,1
46517,4667,0
50126,5792,0
41437,24440,0
12962,5907,1
35404,42560,0
2178,4788,1
34897,10302,1
46935,9059,0
31183,10489,1
32945,24364,0
31432,6260,1
29584,1511,1
38308,31287,0
10785,22891,0
3675,51453,1
33735,33010,0
4286,46543,1
12500,10850,0
8863,45428,0
22998,17044,0
16311,7135,0
41863,17756,0
912,23595,0
8692,41225,0
43893,20597,1
45937,35703,1
27653,2773,0
4826,25574,1
3818,46085,0
17792,39459,0
20691,23399,1
29519,41558,0
39739,32022,0
23732,27349,0
49317,26067,1
8115,38164,0
46262,37128,1
16440,31989,1
37693,37418,1
20733,48006,1
20240,40231,1
1151,7079,0
46602,42606,0
12761,16266,0
19055,397,1
37855,16244,0
47771,14175,0
47095,3549,0
3480,20023,1
22538,41701,0
10787,3215,0
18953,37407,0
10042,50573,1
17349,42481,1
20043,17176,0
18114,41502,1
30708,16746,0
32291,13331,0
843,29016,0
21690,20616,0
13991,36299,1
21238,43706,0
31678,41916,0
41856,42484,0
37585,9174,0
43639,9442,1
30595,42304,0
45626,51174,0
35884,20606,1
31989,17544,1
44496,34263,1
29398,40605,1
21921,41225,1
34112,30737,0
20123,15985,0
46771,4073,0
25344,21689,1
1581,31401,0
9603,3606,0
19171,6286,1
35151,47267,0
39310,25550,0
6075,20901,1
37119,26533,0
25082,19657,1
40187,40853,1
30071,14743,0
15730,17694,0
45340,7374,1
47010,43969,0
34725,1738,0
37130,37589,1
38490,51600,0
36064,7598,0
24494,5239,0
42711,10879,0
46833,26124,1
41223,28336,0
26201,36299,1
49020,45847,1
27601,41835,0
14869,15200,1
49033,1645,0
37684,50814,0
14488,6485,1
8842,9786,1
27804,46509,0
32634,1116,1
36045,33956,0
38123,30392,0
17004,49458,0
16905,38072,0
15569,6220,1
10371,33848,1
32305,21977,0
38501,32908,0
39071,23740,0
5962,50836,0
10248,16774,0
22990,37602,1
11685,26547,1
6373,34216,0
29317,20448,1
18827,16535,1
13210,9300,0
34442,43730,0
19819,23569,1
38717,46959,1
1371,46149,0
34299,38528,0
29356,22526,1
21913,24306,0
16039,42679,0
42721,6110,0
47582,39842,1
1912,15608,0
12592,32268,0
39309,8161,0
5198,15119,0
37465,14827,0
5851,38384,1
40930,19005,1
30792,259,1
20259,23236,0
16108,10732,1
2521,40453,1
5834,47436,1
13100,8625,0
1876,9774,0
6216,35075,0
5850,25249,0
1273,47770,0
31192,45462,0
4220,43614,0
16870,22739,0
14980,32772,1
27449,17974,0
40755,14295,0
9763,44147,0
20794,1095,0
32108,22067,0
15610,31909,0
27997,25077,0
43418,7278,1
44644,14579,0
36892,3438,1
47750,17709,0
33346,2359,0
26493,18099,0
31425,37746,0
33691,28635,0
9368,40031,1
43397,14946,1
46960,17032,1
3173,42304,0
50083,5695,1
15198,22201,0
47106,3286,1
49603,20481,0
7795,30406,0
50310,49024,0
16851,19631,0
16114,10868,0
3979,42186,0
14018,39422,0
38412,9886,1
23320,22662,0
20933,3814,1
31001,9223,0
27211,45216,1
46123,12731,0
6852,6862,0
6563,40672,1
45941,31435,0
15105,16232,0
21633,6802,0
8642,26427,1
13884,43729,0
51465,50823,0
21696,28150,1
11785,22583,1
38680,545,0
19453,29821,0
49166,5373,0
3194,6078,1
11783,5855,0
17192,32938,0
51353,9389,0
15372,1808,0
39084,21066,0
9882,30364,0
27466,20722,0
33125,16199,1
38911,17195,1
25343,26635,0
33654,24128,1
33129,37998,1
25764,47449,0
13457,22949,0
35647,13678,0
51327,16107,1
12500,1727,0
2501,23616,1
6446,23020,0
34997,3847,0
5136,6778,0
3535,46293,1
12256,10078,0
25844,1464,0
2441,11399,0
16382,4408,0
17682,5307,0
1812,30432,0
50983,33315,1
48321,37263,0
14129,32954,1
28752,6569,0
46495,44261,1
13051,7465,1
216,30307,0
4411,44589,0
33825,20888,0
50889,37229,1
2401,1221,0
26196,12051,0
20146,25155,0
44818,48262,0
31964,35855,0
45853,12827,0
32537,21522,0
29936,863,0
14197,8521,1
7145,18560,0
33247,1380,0
18412,41180,1
16803,9784,1
45444,13991,1
48735,13897,0
5755,2351,0
50591,10158,1
23454,18927,1
7601,41189,0
40236,29857,0
21142,41315,0
27141,34159,1
6075,15378,1
37010,24781,0
31159,27436,1
16939,14952,1
31189,31481,1
3351,34461,1
49057,16155,1
49461,10307,1
43146,31299,0
37533,21050,0
22205,22187,0
25687,22423,1
2501,23724,0
19397,41662,0
13347,36721,0
11290,46393,1
5907,50057,0
34400,513,0
42512,24424,1
49548,25545,0
17623,40445,1
38582,23464,0
48473,23936,1
31600,1901,1
26458,45653,0
33696,50012,0
30891,51136,0
5215,49089,0
44545,28002,1
23471,47824,1
46078,11510,0
11095,46082,0
2477,14365,0
29516,30367,1
32689,43002,0
44838,12311,0
24424,3109,1
187,29809,1
10042,7589,1
15984,23864,1
20977,11103,0
2337,29103,0
395,40012,1
33299,14218,1
17734,11366,0
40196,29854,0
804,32310,0
22544,738,1
39568,17478,1
16597,27908,0
42920,50056,1
11910,34107,0
40759,16237,1
4025,48459,0
49954,8163,0
40672,9442,1
744,43769,1
44443,1433,1
36626,37883,1
36321,43741,0
6393,45294,0
43620,13416,1
2718,28465,0
36401,17097,1
48878,13984,0
27929,40031,1
46725,25567,0
26385,33670,1
23357,39590,0
46903,37297,0
3787,11398,0
12992,20558,0
51570,7353,1
50181,43013,0
12103,42286,0
43574,28676,0
43105,10202,1
9750,46933,1
37167,49247,1
440,30487,0
21121,23996,0
33217,37109,0
22688,36424,1
14996,17895,1
15853,30104,1
10360,10359,0
39175,31981,0
39781,14557,0
23455,18827,1
23713,29621,0
13387,1593,1
33,22158,0
28611,1307,1
31799,33580,0
41063,3038,0
14146,1433,1
42935,44265,0
24424,33376,1
42021,23257,0
16325,15730,1
38339,30452,0
37813,45231,0
33448,38842,0
14057,10157,0
50626,32662,1
8630,33000,1
5007,40697,1
35763,23152,0
4120,27922,0
35963,23943,1
34603,45828,0
12693,27450,0
30625,40427,1
19826,38904,0
26547,40603,1
48301,13759,0
40373,12728,0
13971,9969,0
47342,45847,1
38558,21159,1
5021,28925,0
9093,26869,1
34423,8108,1
27934,44496,1
26354,48127,0
42575,16352,1
41198,21067,0
28535,16778,1
40570,7005,0
51143,40777,0
5799,42061,0
34868,24411,1
39222,46617,0
32761,50183,0
37868,28192,1
50497,48395,0
33664,13695,0
38002,20343,0
21050,48152,0
42010,33113,0
33238,5224,0
2064,27202,0
3150,18393,0
48894,37658,1
25099,25847,1
10703,50296,1
5182,2625,1
10038,32028,1
50131,35844,0
18298,1216,0
33669,43555,0
11665,22508,0
3152,678,1
39281,36174,0
31289,514,0
51176,18060,0
10447,20618,0
46036,36811,0
6245,28481,0
51233,22884,0
16982,41422,0
20119,33808,0
47351,3076,1
49434,40033,1
24788,10509,0
3438,49114,0
25903,36331,1
7420,43769,1
9955,17923,0
16326,44479,0
48618,18963,1
2488,20088,0
32898,23045,0
13101,38192,0
39047,16888,0
13365,8025,0
37591,14956,0
18565,18304,1
36058,8153,0
25082,30943,1
27511,22154,1
45369,40358,1
39109,32994,0
6543,2945,1
9599,30731,1
26434,45084,0
30458,20182,0
13270,29389,0
48539,35265,1
52106,30673,0
9128,12120,1
13971,1277,1
12846,17067,0
33985,36082,0
28691,25290,0
14028,19020,0
45472,39167,1
30566,35103,0
10,44548,1
20860,12028,1
51947,24628,0
24323,49871,1
37737,42421,1
40636,12990,0
48200,24725,1
50462,43284,1
21474,14362,0
15662,51304,0
34152,2591,1
40055,19220,0
39506,26259,0
47235,7614,1
27032,16843,0
39570,10388,0
28903,46853,1
16405,15697,1
51573,5808,0
2509,14459,1
49607,1200,0
45545,29728,1
1113,2546,1
1277,25891,1
26933,19715,0
43735,16338,1
2984,15661,1
55,34797,0
43885,2655,0
13930,50437,0
48662,7633,1
43546,8812,1
21780,15845,1
47492,12651,0
46693,41923,1
20791,50998,1
16036,4204,0
36391,23715,1
16909,5307,0
5819,45864,1
4729,30824,0
25420,44036,0
16646,18760,0
20159,16449,1
11416,19411,0
44073,45784,0
45416,9399,1
41217,29809,1
17225,19021,0
27891,4988,1
13192,11071,0
42652,13472,0
20184,40852,1
29036,10159,0
31104,14303,1
2342,49622,0
32308,13990,0
43636,39068,1
6489,21693,0
17709,660,1
40113,2123,0
32496,31965,1
6780,23277,0
39627,46638,0
10166,45066,0
46951,10677,0
52307,34553,0
2094,14338,0
46821,17515,1
6752,33461,1
24851,3935,0
11065,47841,0
42845,17006,1
42240,10877,0
50278,12924,0
22360,23616,1
26115,12933,1
40152,15901,0
4254,5509,1
52091,14666,1
6942,24141,0
11054,44197,0
10823,33547,0
11441,17322,0
12262,26962,0
49014,42298,0
3692,19212,0
4515,23320,1
50883,29774,0
32200,29485,1
14168,43301,0
1541,29952,0
38411,19333,0
52153,47683,0
18793,25847,1
51852,37910,1
49689,1272,0
24173,28493,0
20001,11760,1
40171,24619,1
36254,6819,0
39223,34611,0
9450,44133,0
35704,25939,0
40495,42012,1
29254,45858,0
15343,619,1
49196,37198,0
1958,20517,1
12376,12579,1
31649,8240,1
27391,46611,1
39566,16583,1
36518,31871,0
1047,47324,0
4339,45113,0
20379,37244,0
25260,5212,0
8278,25559,1
19476,19227,0
4974,44360,0
44909,6817,0
9445,5843,0
51589,34123,0
3338,49800,0
12590,25815,0
51828,35396,0
51986,32389,0
49956,50263,0
3026,8871,0
17633,41275,1
14373,40155,0
15323,50024,0
26434,37435,1
36974,11883,0
20870,7998,1
11593,52117,0
24949,20470,0
43387,39215,0
13692,30554,1
42747,1064,1
8700,38658,0
34421,26686,0
36575,37149,0
1217,28030,0
40943,4512,0
27359,4651,1
36195,10639,1
35944,11502,0
20343,32252,0
28599,41576,1
16830,13646,0
19763,33299,1
21529,41463,0
39019,50787,0
32496,51387,1
20001,14303,1
45702,30289,0
29243,2634,0
34575,47941,0
19139,1837,1
38847,10364,0
29033,49694,0
14267,39530,0
184,2404,1
12823,23919,0
40160,1488,0
6703,50760,0
5455,44375,0
509,17293,1
28358,22784,1
14168,29782,0
10860,28393,0
24573,20659,0
45847,35396,1
50904,23404,0
16731,17925,0
52369,5836,1
42318,16633,0
43121,10853,1
46536,28397,1
17536,16623,0
6324,604,0
22744,34043,1
16568,28211,1
16568,40599,1
471,22784,0
21729,41910,1
23067,44029,0
21837,20322,0
19878,35696,1
47574,21916,0
25971,43326,1
10137,27943,0
38236,9966,1
22621,21742,1
21994,22808,0
2505,20368,0
25895,28983,0
43145,35917,0
51947,6276,0
12890,23230,1
50987,6213,1
48273,36604,0
12348,20240,1
8568,44275,0
20814,28847,1
51010,46198,0
3619,11561,0
8540,45609,0
47944,24256,0
8351,24618,1
23654,19625,1
22417,29572,1
51521,39250,1
39900,38125,0
42292,7163,1
14197,50573,1
28813,13461,1
4898,26904,1
19750,12931,0
22090,33151,0
40231,22311,1
30104,40672,1
9657,40937,1
9640,48861,0
35713,41022,1
86,26832,0
26816,32068,0
32496,34231,1
35004,51575,1
1229,24573,0
2356,5007,0
25447,44350,0
1374,27591,0
50850,27065,0
29616,5328,0
2178,43180,1
46178,46545,0
13238,11744,0
19139,27359,1
41758,7760,0
50647,14966,0
16607,10819,0
21725,42335,0
25976,2811,1
16042,29173,0
33561,17918,1
43772,4515,1
43586,11455,1
42568,4551,0
1401,20885,0
27902,7336,1
5247,19041,0
24372,39134,0
6132,11860,0
14045,48688,1
25559,1837,1
40930,31674,1
20553,22830,0
13216,29125,0
7287,46692,1
43297,10398,0
22661,8686,1
49643,8852,1
17811,14833,0
9173,29613,0
37998,43546,1
7356,19582,0
46834,35725,1
25617,11396,0
49446,16778,1
32992,23715,1
3746,5302,0
16832,17497,0
23392,47623,0
8225,35483,1
39029,30613,0
16477,18243,0
50416,40436,0
30441,3685,1
8793,19315,1
10712,5831,0
50763,29139,1
4542,34133,0
50391,1128,0
16199,17025,1
32284,10642,0
41206,20942,0
11485,32772,1
8686,15918,0
50167,45276,0
15537,13881,0
24180,13064,0
35259,43209,0
50126,42963,0
19150,3136,0
12001,39614,0
30763,45004,1
46469,15998,1
23188,23130,0
19695,35892,0
11973,43893,1
15252,18460,0
20020,37310,0
49302,9795,0
22374,10626,0
39127,12614,0
48377,39275,0
19993,22656,0
4065,35297,0
22126,242,0
30139,17937,0
18949,39230,1
16942,13489,0
28264,49669,1
20004,135,1
6813,45349,0
26962,11858,1
29768,15209,0
37842,50480,0
7609,461,0
17094,24180,0
50797,30651,0
34717,30458,0
42092,35897,1
14133,50190,0
17067,23864,1
23957,13022,1
49253,27059,1
17044,286,0
14490,51617,1
51936,35396,0
46583,46693,1
13314,40632,1
31354,21701,0
9309,37911,1
28503,20894,0
25005,41867,1
26188,5053,0
16014,50305,1
30715,423,0
36644,47955,1
32076,27371,0
11216,4859,0
1473,32885,1
3514,41553,0
44385,12652,0
36837,17533,0
3901,22096,0
16853,34311,0
40477,19447,0
42926,4313,0
37881,4667,0
50338,8188,1
37878,19139,1
10908,27902,0
48125,21159,1
13454,42479,0
46543,28176,1
41371,25863,1
16405,33622,1
48999,26534,1
46934,14952,1
25389,27189,1
1996,48804,1
38785,25498,0
47250,40613,0
2097,13843,0
4015,9817,0
45908,29529,0
5640,6373,0
24224,35195,0
51230,39185,0
36063,19500,0
51172,4530,0
26426,3396,0
5661,6182,0
24889,744,1
30372,8149,0
47679,43225,0
18418,21905,0
14175,21474,0
31790,2504,1
23832,49555,1
11767,48856,0
49053,23812,1
9161,37381,1
8768,26841,0
5230,8865,1
22569,3369,1
46131,36815,0
12779,11088,1
20444,9416,0
3457,35191,1
45473,34003,0
44394,40184,1
10845,38979,0
12979,17905,0
42509,24652,1
10073,37863,0
37514,25270,0
33505,18156,1
11531,30800,0
30225,25243,1
25816,17215,0
23764,31400,0
49118,22369,0
47556,2962,1
50847,26696,1
41119,37603,1
28525,7660,0
42735,28860,1
47734,4651,1
26244,30612,0
24536,13232,1
11054,37853,0
21458,24172,1
29055,46826,1
46007,21981,0
43024,40368,0
22450,16163,0
22229,24467,0
16495,13027,0
48422,4894,0
35847,46099,1
25205,24264,0
14739,10932,1
29882,2394,0
42502,39546,0
27691,23868,1
34211,52106,0
48051,33046,0
13461,24230,1
8795,32145,0
25175,1435,0
45373,29161,0
31432,789,1
43847,7202,1
14199,25052,0
37034,47932,0
31923,1878,0
40485,15346,0
8132,47285,0
32855,38160,0
17667,36039,0
25874,18653,1
41023,40760,0
25874,9026,1
50631,25622,0
20743,45768,1
1192,40130,0
39321,37602,1
17359,33104,0
14960,18899,0
48912,26641,0
27066,10282,1
7826,11245,0
35007,32644,1
15343,11642,1
51116,2187,1
19740,29883,0
40916,2920,0
18910,36659,0
40414,31569,1
37279,13244,0
51351,7473,0
19070,42016,0
2678,16537,1
42854,22691,0
50580,43519,0
28244,30853,1
9056,6668,0
37583,52359,0
9907,17075,0
8022,2758,1
49980,4782,0
18142,50389,0
24351,40863,1
4316,3784,0
14516,36679,0
22243,6256,0
36525,6531,0
24773,46860,0
3469,15609,0
15226,36549,1
10253,43510,0
27353,41463,0
45084,16525,0
386,46314,0
2377,30476,0
20940,34564,0
400,21278,1
50349,48182,1
6242,505,0
51903,22258,0
21721,45807,1
1285,38911,0
18384,37037,1
14952,3535,1
13200,39299,1
33922,13430,0
38310,47153,1
7772,34812,1
706,32572,0
3419,16032,0
46910,28360,0
49538,19469,1
29572,45852,0
23013,29968,0
45645,5396,1
39558,1284,0
14024,25657,0
33112,7442,0
47235,7772,1
814,9804,0
16028,47833,0
14850,30498,0
1814,44209,1
20880,20597,1
10391,45141,0
5549,46357,0
14034,15830,0
32696,21721,1
1866,1255,0
52066,45092,1
19912,5409,0
1030,44980,0
20456,27539,1
24218,4423,1
27158,17600,1
44501,2337,0
33419,22583,1
6970,4423,1
11693,34231,1
33299,35006,1
37522,23798,0
23466,6236,0
47351,12780,1
27131,24268,0
3259,37184,1
6779,46275,0
8911,8256,0
43639,5623,1
49071,1346,1
11261,39548,0
13587,37344,0
39061,31390,1
33675,8303,1
36846,23616,0
46551,21248,0
15396,10125,1
11141,40765,0
21780,26709,1
40210,13073,0
27529,26602,0
23440,6581,1
6994,36761,0
20349,35749,0
18858,34750,0
5258,52350,1
37167,15289,1
28068,37070,1
1631,13193,0
42575,8108,1
36335,43180,1
48346,49385,1
25139,45444,1
24292,34303,0
25781,51015,1
7230,16591,0
35038,10578,0
12227,43445,0
12022,619,1
45605,35557,0
10255,45523,0
14581,47757,1
14863,19472,0
6635,38244,0
17709,12329,1
9356,8139,1
39911,48379,0
28202,17346,0
42895,49619,1
25923,30607,1
10868,42986,1
46563,19808,0
45662,14237,0
15452,11908,1
37293,23433,1
7391,9093,1
33731,47702,0
11351,11238,0
39019,30869,1
36538,51650,0
43620,15845,1
4126,40031,1
14978,2367,0
13966,33948,0
49306,16237,1
17535,15210,1
30457,18981,0
44715,2210,0
21167,29443,0
37826,11,1
12039,8287,1
48152,52224,0
24968,16717,0
13241,6293,1
20559,17074,0
47965,22729,1
18817,6533,0
16540,52028,0
23332,6379,1
37998,21721,1
39482,11938,1
19565,33292,0
1545,51919,0
16548,34517,0
31883,12818,0
14846,6837,0
26201,40440,1
45668,14170,0
8037,15450,0
4241,33366,0
17788,37401,0
43058,11578,0
38561,36192,0
30228,3246,0
13028,33145,0
22984,15340,0
21946,29598,1
13090,4213,0
45807,42509,1
8632,19945,1
2900,13958,1
10693,51017,0
15330,25321,0
41874,36247,0
30554,1583,1
1920,16504,1
17881,39491,0
52273,13618,0
19047,51993,1
765,11902,0
45194,44288,1
14195,31839,0
48997,21574,1
28306,32854,0
8921,17247,0
37728,37918,0
43387,1307,1
33654,36644,1
21503,45605,0
30428,4754,1
49886,17709,1
28165,43006,0
15057,4540,0
1352,12425,1
12114,29376,1
52394,27268,0
44967,37229,1
14849,20104,0
11290,38751,1
4678,22671,0
1433,29098,0
16583,13689,1
1422,31774,0
38900,12522,0
31033,42844,0
52161,29966,0
30249,33541,0
17657,50757,0
449,41002,1
21071,48136,1
9063,16002,0
46313,22305,0
18934,49964,0
33400,7336,1
40190,39399,0
41217,39685,1
40527,25863,1
16625,45745,0
34316,50240,0
9344,48380,0
31314,45627,0
20354,17746,0
47143,44989,0
16803,40031,1
50123,47155,0
42479,36391,1
2135,14705,1
836,41224,0
22674,20843,0
46242,26493,0
18388,37565,1
17582,34283,0
